07/14/2023 07:07:44 PM |      INFO | test_UserLogin.py:17 | Testcase test_login_002 is started
08/03/2023 09:51:50 PM |      INFO | test_UserRegistration.py:17 | Invoking the browser
08/03/2023 09:51:50 PM |      INFO | test_UserRegistration.py:18 | Opening URL
08/03/2023 09:51:51 PM |      INFO | test_UserRegistration.py:21 | Clicking on registration link
08/03/2023 09:51:51 PM |      INFO | test_UserRegistration.py:23 | Entering name
08/03/2023 09:51:51 PM |      INFO | test_UserRegistration.py:25 | Entering Email
08/03/2023 09:51:51 PM |      INFO | test_UserRegistration.py:27 | Entering password
08/03/2023 09:51:51 PM |      INFO | test_UserRegistration.py:29 | Conforming password
08/03/2023 09:51:56 PM |      INFO | test_UserRegistration.py:31 | Clicking on registration button
08/03/2023 09:51:56 PM |      INFO | test_UserRegistration.py:34 | TestCase test_registration_001 is Passed
08/03/2023 09:51:57 PM |      INFO | test_UserRegistration.py:42 | TestCase test_registration_001 is completed
08/03/2023 10:13:22 PM |      INFO | test_UserLogin.py:20 | Testcase test_login_002 is started
08/03/2023 10:13:22 PM |      INFO | test_UserLogin.py:22 | Invoking the browser
08/03/2023 10:13:22 PM |      INFO | test_UserLogin.py:23 | Opening the Url
08/03/2023 10:13:23 PM |      INFO | test_UserLogin.py:26 | Clicking on login link
08/03/2023 10:13:23 PM |      INFO | test_UserLogin.py:28 | Entering the username -->test101@credence.in
08/03/2023 10:13:23 PM |      INFO | test_UserLogin.py:30 | Entering the password -->Test@111
08/03/2023 10:13:25 PM |      INFO | test_UserLogin.py:32 | Clicking on login button
08/03/2023 10:13:25 PM |      INFO | test_UserLogin.py:36 | TestCase test_login_002 is Passed 
08/03/2023 10:13:25 PM |      INFO | test_UserLogin.py:46 | TestCase test_login_002 is Completed
08/03/2023 10:13:33 PM |      INFO | test_UserLogin_DDT_py.py:19 | TestCase test_login_DDT_003 is started
08/03/2023 10:13:33 PM |      INFO | test_UserLogin_DDT_py.py:21 | Invoking browser
08/03/2023 10:13:33 PM |      INFO | test_UserLogin_DDT_py.py:22 | Navigating to URL
08/03/2023 10:13:33 PM |      INFO | test_UserLogin_DDT_py.py:31 | Clicking on login link
08/03/2023 10:13:33 PM |      INFO | test_UserLogin_DDT_py.py:33 | Entering email id-->test101@credence.in
08/03/2023 10:13:33 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering password-->Test@111
08/03/2023 10:13:35 PM |      INFO | test_UserLogin_DDT_py.py:37 | Clicking on login button
08/03/2023 10:13:39 PM |      INFO | test_UserLogin_DDT_py.py:31 | Clicking on login link
08/03/2023 10:13:39 PM |      INFO | test_UserLogin_DDT_py.py:33 | Entering email id-->test101@credence.in12345
08/03/2023 10:13:39 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering password-->Test@111
08/03/2023 10:13:40 PM |      INFO | test_UserLogin_DDT_py.py:37 | Clicking on login button
08/03/2023 10:14:02 PM |      INFO | test_UserLogin_DDT_py.py:31 | Clicking on login link
08/03/2023 10:14:02 PM |      INFO | test_UserLogin_DDT_py.py:33 | Entering email id-->test101@credence.in
08/03/2023 10:14:02 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering password-->Test@111121
08/03/2023 10:14:03 PM |      INFO | test_UserLogin_DDT_py.py:37 | Clicking on login button
08/03/2023 10:14:24 PM |      INFO | test_UserLogin_DDT_py.py:31 | Clicking on login link
08/03/2023 10:14:24 PM |      INFO | test_UserLogin_DDT_py.py:33 | Entering email id-->test101@credence.in12345
08/03/2023 10:14:24 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering password-->Test@1111
08/03/2023 10:14:25 PM |      INFO | test_UserLogin_DDT_py.py:37 | Clicking on login button
08/03/2023 10:14:46 PM |      INFO | test_UserLogin_DDT_py.py:31 | Clicking on login link
08/03/2023 10:15:07 PM |      INFO | test_UserLogin_Params.py:14 | TestCases test_login_params_003 is stared
08/03/2023 10:15:07 PM |      INFO | test_UserLogin_Params.py:16 | Invoking browser
08/03/2023 10:15:07 PM |      INFO | test_UserLogin_Params.py:17 | Navigating to Url
08/03/2023 10:15:08 PM |      INFO | test_UserLogin_Params.py:20 | Clicking on login link
08/03/2023 10:15:08 PM |      INFO | test_UserLogin_Params.py:22 | Entering Email -->test101@credence.in
08/03/2023 10:15:08 PM |      INFO | test_UserLogin_Params.py:24 | Entering Password-->Test@111
08/03/2023 10:15:17 PM |      INFO | test_UserLogin_Params.py:26 | Clicking on login button
08/03/2023 10:15:17 PM |      INFO | test_UserLogin_Params.py:29 | TestCases test_login_params_003 is Passed
08/03/2023 10:15:17 PM |      INFO | test_UserLogin_Params.py:37 | TestCases test_login_003 is completed
08/03/2023 10:15:25 PM |      INFO | test_UserLogin_Params.py:14 | TestCases test_login_params_003 is stared
08/03/2023 10:15:25 PM |      INFO | test_UserLogin_Params.py:16 | Invoking browser
08/03/2023 10:15:25 PM |      INFO | test_UserLogin_Params.py:17 | Navigating to Url
08/03/2023 10:15:25 PM |      INFO | test_UserLogin_Params.py:20 | Clicking on login link
08/03/2023 10:15:25 PM |      INFO | test_UserLogin_Params.py:22 | Entering Email -->test1010@credence.in
08/03/2023 10:15:25 PM |      INFO | test_UserLogin_Params.py:24 | Entering Password-->Test@111
08/03/2023 10:15:29 PM |      INFO | test_UserLogin_Params.py:26 | Clicking on login button
08/03/2023 10:15:39 PM |      INFO | test_UserLogin_Params.py:29 | TestCases test_login_params_003 is Passed
08/03/2023 10:15:40 PM |      INFO | test_UserLogin_Params.py:37 | TestCases test_login_003 is completed
08/03/2023 10:15:52 PM |      INFO | test_UserLogin_Params.py:14 | TestCases test_login_params_003 is stared
08/03/2023 10:15:52 PM |      INFO | test_UserLogin_Params.py:16 | Invoking browser
08/03/2023 10:15:52 PM |      INFO | test_UserLogin_Params.py:17 | Navigating to Url
08/03/2023 10:15:53 PM |      INFO | test_UserLogin_Params.py:20 | Clicking on login link
08/03/2023 10:15:53 PM |      INFO | test_UserLogin_Params.py:22 | Entering Email -->test101@credence.in
08/03/2023 10:15:53 PM |      INFO | test_UserLogin_Params.py:24 | Entering Password-->Test@1111
08/03/2023 10:15:55 PM |      INFO | test_UserLogin_Params.py:26 | Clicking on login button
08/03/2023 10:16:05 PM |      INFO | test_UserLogin_Params.py:29 | TestCases test_login_params_003 is Passed
08/03/2023 10:16:06 PM |      INFO | test_UserLogin_Params.py:37 | TestCases test_login_003 is completed
08/03/2023 10:16:23 PM |      INFO | test_UserLogin_Params.py:14 | TestCases test_login_params_003 is stared
08/03/2023 10:16:23 PM |      INFO | test_UserLogin_Params.py:16 | Invoking browser
08/03/2023 10:16:23 PM |      INFO | test_UserLogin_Params.py:17 | Navigating to Url
08/03/2023 10:16:24 PM |      INFO | test_UserLogin_Params.py:20 | Clicking on login link
08/03/2023 10:16:24 PM |      INFO | test_UserLogin_Params.py:22 | Entering Email -->test1010@credence.in
08/03/2023 10:16:24 PM |      INFO | test_UserLogin_Params.py:24 | Entering Password-->Test@1111
08/03/2023 10:16:26 PM |      INFO | test_UserLogin_Params.py:26 | Clicking on login button
08/03/2023 10:16:36 PM |      INFO | test_UserLogin_Params.py:29 | TestCases test_login_params_003 is Passed
08/03/2023 10:16:36 PM |      INFO | test_UserLogin_Params.py:37 | TestCases test_login_003 is completed
08/03/2023 10:17:00 PM |      INFO | test_UserRegistration.py:15 | TestCase test_registration_001 is started
08/03/2023 10:17:00 PM |      INFO | test_UserRegistration.py:17 | Invoking the browser
08/03/2023 10:17:00 PM |      INFO | test_UserRegistration.py:18 | Opening URL
08/03/2023 10:17:03 PM |      INFO | test_UserRegistration.py:21 | Clicking on registration link
08/03/2023 10:17:03 PM |      INFO | test_UserRegistration.py:23 | Entering name
08/03/2023 10:17:03 PM |      INFO | test_UserRegistration.py:25 | Entering Email
08/03/2023 10:17:04 PM |      INFO | test_UserRegistration.py:27 | Entering password
08/03/2023 10:17:04 PM |      INFO | test_UserRegistration.py:29 | Conforming password
08/03/2023 10:17:05 PM |      INFO | test_UserRegistration.py:31 | Clicking on registration button
08/03/2023 10:17:05 PM |      INFO | test_UserRegistration.py:34 | TestCase test_registration_001 is Passed
08/03/2023 10:17:06 PM |      INFO | test_UserRegistration.py:42 | TestCase test_registration_001 is completed
08/03/2023 10:30:33 PM |      INFO | test_UserLogin.py:19 | Testcase test_login_002 is started
08/03/2023 10:30:33 PM |      INFO | test_UserLogin.py:21 | Invoking the browser
08/03/2023 10:30:33 PM |      INFO | test_UserLogin.py:22 | Opening the Url
08/03/2023 10:30:34 PM |      INFO | test_UserLogin.py:25 | Clicking on login link
08/03/2023 10:30:34 PM |      INFO | test_UserLogin.py:27 | Entering the username -->test101@credence.in
08/03/2023 10:30:35 PM |      INFO | test_UserLogin.py:29 | Entering the password -->Test@111
08/03/2023 10:30:37 PM |      INFO | test_UserLogin.py:31 | Clicking on login button
08/03/2023 10:30:37 PM |      INFO | test_UserLogin.py:35 | TestCase test_login_002 is Passed 
08/03/2023 10:30:38 PM |      INFO | test_UserLogin.py:45 | TestCase test_login_002 is Completed
08/03/2023 10:30:48 PM |      INFO | test_UserLogin_DDT_py.py:21 | TestCase test_login_DDT_003 is started
08/03/2023 10:30:48 PM |      INFO | test_UserLogin_DDT_py.py:23 | Invoking browser
08/03/2023 10:30:48 PM |      INFO | test_UserLogin_DDT_py.py:24 | Navigating to URL
08/03/2023 10:30:49 PM |      INFO | test_UserLogin_DDT_py.py:33 | Clicking on login link
08/03/2023 10:30:49 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering email id-->test101@credence.in
08/03/2023 10:30:49 PM |      INFO | test_UserLogin_DDT_py.py:37 | Entering password-->Test@111
08/03/2023 10:30:52 PM |      INFO | test_UserLogin_DDT_py.py:39 | Clicking on login button
08/03/2023 10:30:56 PM |      INFO | test_UserLogin_DDT_py.py:33 | Clicking on login link
08/03/2023 10:30:56 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering email id-->test101@credence.in12345
08/03/2023 10:30:56 PM |      INFO | test_UserLogin_DDT_py.py:37 | Entering password-->Test@111
08/03/2023 10:30:57 PM |      INFO | test_UserLogin_DDT_py.py:39 | Clicking on login button
08/03/2023 10:31:18 PM |      INFO | test_UserLogin_DDT_py.py:33 | Clicking on login link
08/03/2023 10:31:18 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering email id-->test101@credence.in
08/03/2023 10:31:19 PM |      INFO | test_UserLogin_DDT_py.py:37 | Entering password-->Test@111121
08/03/2023 10:31:20 PM |      INFO | test_UserLogin_DDT_py.py:39 | Clicking on login button
08/03/2023 10:31:42 PM |      INFO | test_UserLogin_DDT_py.py:33 | Clicking on login link
08/03/2023 10:31:42 PM |      INFO | test_UserLogin_DDT_py.py:35 | Entering email id-->test101@credence.in12345
08/03/2023 10:31:42 PM |      INFO | test_UserLogin_DDT_py.py:37 | Entering password-->Test@1111
08/03/2023 10:31:43 PM |      INFO | test_UserLogin_DDT_py.py:39 | Clicking on login button
08/03/2023 10:32:05 PM |      INFO | test_UserLogin_DDT_py.py:33 | Clicking on login link
08/03/2023 10:32:18 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/03/2023 10:32:18 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/03/2023 10:32:18 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/03/2023 10:32:19 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/03/2023 10:32:19 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test101@credence.in
08/03/2023 10:32:19 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@111
08/03/2023 10:32:23 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/03/2023 10:32:23 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/03/2023 10:32:23 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/03/2023 10:32:41 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/03/2023 10:32:41 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/03/2023 10:32:41 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/03/2023 10:32:42 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/03/2023 10:32:42 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test1010@credence.in
08/03/2023 10:32:42 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@111
08/03/2023 10:32:45 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/03/2023 10:32:55 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/03/2023 10:32:55 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/03/2023 10:33:09 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/03/2023 10:33:09 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/03/2023 10:33:09 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/03/2023 10:33:11 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/03/2023 10:33:11 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test101@credence.in
08/03/2023 10:33:11 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@1111
08/03/2023 10:33:13 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/03/2023 10:33:23 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/03/2023 10:33:23 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/03/2023 10:33:56 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/03/2023 10:33:56 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/03/2023 10:33:56 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/03/2023 10:33:57 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/03/2023 10:33:58 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test1010@credence.in
08/03/2023 10:33:58 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@1111
08/03/2023 10:33:59 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/03/2023 10:34:09 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/03/2023 10:34:09 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/03/2023 10:34:24 PM |      INFO | test_UserRegistration.py:17 | TestCase test_registration_001 is started
08/03/2023 10:34:24 PM |      INFO | test_UserRegistration.py:19 | Invoking the browser
08/03/2023 10:34:24 PM |      INFO | test_UserRegistration.py:20 | Opening URL
08/03/2023 10:34:30 PM |      INFO | test_UserRegistration.py:23 | Clicking on registration link
08/03/2023 10:34:30 PM |      INFO | test_UserRegistration.py:25 | Entering name
08/03/2023 10:34:30 PM |      INFO | test_UserRegistration.py:27 | Entering Email
08/03/2023 10:34:30 PM |      INFO | test_UserRegistration.py:29 | Entering password
08/03/2023 10:34:30 PM |      INFO | test_UserRegistration.py:31 | Conforming password
08/03/2023 10:34:34 PM |      INFO | test_UserRegistration.py:33 | Clicking on registration button
08/03/2023 10:34:34 PM |      INFO | test_UserRegistration.py:36 | TestCase test_registration_001 is Passed
08/03/2023 10:34:35 PM |      INFO | test_UserRegistration.py:46 | TestCase test_registration_001 is completed
08/04/2023 01:04:52 PM |      INFO | test_UserRegistration.py:17 | TestCase test_registration_001 is started
08/04/2023 01:04:52 PM |      INFO | test_UserRegistration.py:19 | Invoking the browser
08/04/2023 01:04:52 PM |      INFO | test_UserRegistration.py:20 | Opening URL
08/04/2023 01:04:52 PM |      INFO | test_UserRegistration.py:23 | Clicking on registration link
08/04/2023 01:04:52 PM |      INFO | test_UserRegistration.py:25 | Entering name
08/04/2023 01:04:53 PM |      INFO | test_UserRegistration.py:27 | Entering Email
08/04/2023 01:04:53 PM |      INFO | test_UserRegistration.py:29 | Entering password
08/04/2023 01:04:53 PM |      INFO | test_UserRegistration.py:31 | Conforming password
08/04/2023 01:04:55 PM |      INFO | test_UserRegistration.py:33 | Clicking on registration button
08/04/2023 01:04:55 PM |      INFO | test_UserRegistration.py:36 | TestCase test_registration_001 is Passed
08/04/2023 01:04:55 PM |      INFO | test_UserRegistration.py:46 | TestCase test_registration_001 is completed
08/04/2023 01:14:37 PM |      INFO | test_UserRegistration.py:18 | TestCase test_registration_001 is started
08/04/2023 01:14:37 PM |      INFO | test_UserRegistration.py:20 | Invoking the browser
08/04/2023 01:14:37 PM |      INFO | test_UserRegistration.py:21 | Opening URL
08/04/2023 01:14:38 PM |      INFO | test_UserRegistration.py:24 | Clicking on registration link
08/04/2023 01:14:38 PM |      INFO | test_UserRegistration.py:26 | Entering name
08/04/2023 01:14:38 PM |      INFO | test_UserRegistration.py:28 | Entering Email
08/04/2023 01:14:38 PM |      INFO | test_UserRegistration.py:30 | Entering password
08/04/2023 01:14:38 PM |      INFO | test_UserRegistration.py:32 | Conforming password
08/04/2023 01:14:40 PM |      INFO | test_UserRegistration.py:34 | Clicking on registration button
08/04/2023 01:14:40 PM |      INFO | test_UserRegistration.py:37 | TestCase test_registration_001 is Passed
08/04/2023 01:14:40 PM |      INFO | test_UserRegistration.py:47 | TestCase test_registration_001 is completed
08/04/2023 02:37:50 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/04/2023 02:37:50 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/04/2023 02:37:50 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/04/2023 02:37:51 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/04/2023 02:37:51 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test101@credence.in
08/04/2023 02:37:51 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@111
08/04/2023 02:37:53 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/04/2023 02:37:53 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/04/2023 02:37:53 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/04/2023 02:37:58 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/04/2023 02:37:58 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/04/2023 02:37:58 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/04/2023 02:37:59 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/04/2023 02:37:59 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test1010@credence.in
08/04/2023 02:37:59 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@111
08/04/2023 02:38:00 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/04/2023 02:38:10 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/04/2023 02:38:10 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/04/2023 02:38:15 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/04/2023 02:38:15 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/04/2023 02:38:15 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/04/2023 02:38:16 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/04/2023 02:38:16 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test101@credence.in
08/04/2023 02:38:16 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@1111
08/04/2023 02:38:17 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/04/2023 02:38:27 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/04/2023 02:38:27 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/04/2023 02:38:31 PM |      INFO | test_UserLogin_Params.py:16 | TestCases test_login_params_003 is stared
08/04/2023 02:38:31 PM |      INFO | test_UserLogin_Params.py:18 | Invoking browser
08/04/2023 02:38:31 PM |      INFO | test_UserLogin_Params.py:19 | Navigating to Url
08/04/2023 02:38:32 PM |      INFO | test_UserLogin_Params.py:22 | Clicking on login link
08/04/2023 02:38:32 PM |      INFO | test_UserLogin_Params.py:24 | Entering Email -->test1010@credence.in
08/04/2023 02:38:32 PM |      INFO | test_UserLogin_Params.py:26 | Entering Password-->Test@1111
08/04/2023 02:38:33 PM |      INFO | test_UserLogin_Params.py:28 | Clicking on login button
08/04/2023 02:38:43 PM |      INFO | test_UserLogin_Params.py:31 | TestCases test_login_params_003 is Passed
08/04/2023 02:38:43 PM |      INFO | test_UserLogin_Params.py:41 | TestCases test_login_003 is completed
08/04/2023 03:06:02 PM |      INFO | test_UserRegistration.py:17 | TestCase test_registration_001 is started
08/04/2023 03:06:02 PM |      INFO | test_UserRegistration.py:19 | Invoking the browser
08/04/2023 03:06:02 PM |      INFO | test_UserRegistration.py:20 | Opening URL
08/04/2023 03:06:03 PM |      INFO | test_UserRegistration.py:23 | Clicking on registration link
08/04/2023 03:06:03 PM |      INFO | test_UserRegistration.py:25 | Entering name
08/04/2023 03:06:03 PM |      INFO | test_UserRegistration.py:27 | Entering Email
08/04/2023 03:06:03 PM |      INFO | test_UserRegistration.py:29 | Entering password
08/04/2023 03:06:03 PM |      INFO | test_UserRegistration.py:31 | Conforming password
08/04/2023 03:06:06 PM |      INFO | test_UserRegistration.py:33 | Clicking on registration button
08/04/2023 03:06:06 PM |      INFO | test_UserRegistration.py:36 | TestCase test_registration_001 is Passed
08/04/2023 03:06:06 PM |      INFO | test_UserRegistration.py:46 | TestCase test_registration_001 is completed
